$GPRMC,162443.00,A,3945.21356,N,10459.16292,W,29.476,314.77,071117,,,D*49
$GPRMC,162444.00,A,3945.21913,N,10459.17047,W,29.310,314.99,071117,,,D*49
$GPRMC,162445.00,A,3945.22482,N,10459.17807,W,28.916,314.41,071117,,,D*4A
$GPRMC,162446.00,A,3945.23029,N,10459.18513,W,27.750,315.05,071117,,,D*48
$GPRMC,162447.00,A,3945.23566,N,10459.19206,W,27.397,314.81,071117,,,D*47
$GPRMC,162448.00,A,3945.24043,N,10459.19812,W,23.413,315.21,071117,,,D*46
$GPRMC,162449.00,A,3945.24362,N,10459.20241,W,16.330,311.02,071117,,,D*44
$GPRMC,162450.00,A,3945.24656,N,10459.20618,W,14.245,312.74,071117,,,D*45
$GPRMC,162451.00,A,3945.24847,N,10459.20863,W,9.686,315.06,071117,,,D*7D
$GPRMC,162452.00,A,3945.24991,N,10459.21047,W,6.181,314.78,071117,,,D*7C
$GPRMC,162453.00,A,3945.25086,N,10459.21175,W,3.273,314.69,071117,,,D*78
$GPRMC,162454.00,A,3945.25117,N,10459.21246,W,1.521,314.44,071117,,,D*78
$GPRMC,162455.00,A,3945.25122,N,10459.21296,W,0.604,,071117,,,D*6F
$GPRMC,162456.00,A,3945.25124,N,10459.21307,W,0.058,,071117,,,D*6C
$GPRMC,162457.00,A,3945.25127,N,10459.21326,W,0.023,,071117,,,D*61
$GPRMC,162458.00,A,3945.25118,N,10459.21333,W,0.099,,071117,,,D*67
$GPRMC,162459.00,A,3945.25105,N,10459.21326,W,0.044,,071117,,,D*6E
$GPRMC,162500.00,A,3945.25097,N,10459.21333,W,0.100,,071117,,,D*6C
$GPRMC,162501.00,A,3945.25098,N,10459.21351,W,0.059,,071117,,,D*6B
$GPRMC,162502.00,A,3945.25085,N,10459.21364,W,0.086,,071117,,,D*60
$GPRMC,162503.00,A,3945.25055,N,10459.21379,W,0.050,,071117,,,D*6B
$GPRMC,162504.00,A,3945.25036,N,10459.21394,W,0.107,,071117,,,D*69
$GPRMC,162505.00,A,3945.25034,N,10459.21426,W,0.046,,071117,,,D*60
$GPRMC,162506.00,A,3945.25037,N,10459.21441,W,0.029,,071117,,,D*68
$GPRMC,162507.00,A,3945.25035,N,10459.21446,W,0.015,,071117,,,D*63
$GPRMC,162508.00,A,3945.25039,N,10459.21459,W,0.037,,071117,,,D*6E
$GPRMC,162509.00,A,3945.25042,N,10459.21472,W,0.185,,071117,,,D*62
$GPRMC,162510.00,A,3945.25045,N,10459.21495,W,0.104,,071117,,,D*6D
$GPRMC,162511.00,A,3945.25048,N,10459.21509,W,0.060,,071117,,,D*66
$GPRMC,162512.00,A,3945.25051,N,10459.21517,W,0.026,,071117,,,D*60
$GPRMC,162513.00,A,3945.25051,N,10459.21521,W,0.083,,071117,,,D*6B
$GPRMC,162514.00,A,3945.25053,N,10459.21530,W,0.126,,071117,,,D*60
$GPRMC,162515.00,A,3945.25054,N,10459.21550,W,0.096,,071117,,,D*6A
$GPRMC,162516.00,A,3945.25056,N,10459.21565,W,0.025,,071117,,,D*65
$GPRMC,162517.00,A,3945.25058,N,10459.21574,W,0.130,,071117,,,D*6F
$GPRMC,162518.00,A,3945.25062,N,10459.21583,W,0.118,,071117,,,D*6B
$GPRMC,162519.00,A,3945.25065,N,10459.21590,W,0.017,,071117,,,D*61
$GPRMC,162520.00,A,3945.25079,N,10459.21598,W,0.014,,071117,,,D*6D
$GPRMC,162521.00,A,3945.25084,N,10459.21606,W,0.040,,071117,,,D*6B
$GPRMC,162522.00,A,3945.25089,N,10459.21607,W,0.056,,071117,,,D*63
$GPRMC,162523.00,A,3945.25091,N,10459.21611,W,0.076,,071117,,,D*6E
$GPRMC,162524.00,A,3945.25095,N,10459.21622,W,0.046,,071117,,,D*6E
$GPRMC,162525.00,A,3945.25096,N,10459.21631,W,0.044,,071117,,,D*6C
$GPRMC,162526.00,A,3945.25098,N,10459.21633,W,0.292,,071117,,,D*6A
$GPRMC,162527.00,A,3945.25102,N,10459.21640,W,0.210,,071117,,,D*67
$GPRMC,162528.00,A,3945.25104,N,10459.21649,W,0.078,,071117,,,D*6B
$GPRMC,162529.00,A,3945.25106,N,10459.21660,W,0.053,,071117,,,D*6A
$GPRMC,162530.00,A,3945.25108,N,10459.21669,W,0.299,,071117,,,D*61
$GPRMC,162531.00,A,3945.25108,N,10459.21680,W,0.238,,071117,,,D*6C
$GPRMC,162532.00,A,3945.25110,N,10459.21692,W,0.065,,071117,,,D*6F
$GPRMC,162533.00,A,3945.25110,N,10459.21701,W,0.051,,071117,,,D*62
$GPRMC,162534.00,A,3945.25109,N,10459.21704,W,0.069,,071117,,,D*63
$GPRMC,162535.00,A,3945.25109,N,10459.21716,W,0.259,,071117,,,D*60
$GPRMC,162536.00,A,3945.25108,N,10459.21725,W,0.164,,071117,,,D*6F
$GPRMC,162537.00,A,3945.25111,N,10459.21726,W,0.035,,071117,,,D*60
$GPRMC,162538.00,A,3945.25105,N,10459.21729,W,0.041,,071117,,,D*66
$GPRMC,162539.00,A,3945.25101,N,10459.21740,W,0.402,,071117,,,D*6F
$GPRMC,162540.00,A,3945.25144,N,10459.21767,W,1.677,311.88,071117,,,D*79
$GPRMC,162541.00,A,3945.25223,N,10459.21880,W,4.852,314.93,071117,,,D*7F
$GPRMC,162542.00,A,3945.25359,N,10459.22062,W,7.946,313.91,071117,,,D*75
$GPRMC,162543.00,A,3945.25556,N,10459.22324,W,10.970,314.51,071117,,,D*44
$GPRMC,162544.00,A,3945.25813,N,10459.22672,W,14.219,313.65,071117,,,D*49
$GPRMC,162545.00,A,3945.26101,N,10459.23049,W,14.642,315.17,071117,,,D*47
$GPRMC,162546.00,A,3945.26394,N,10459.23431,W,15.009,314.73,071117,,,D*4A
$GPRMC,162547.00,A,3945.26740,N,10459.23887,W,18.370,314.31,071117,,,D*41
$GPRMC,162548.00,A,3945.27120,N,10459.24392,W,20.008,314.27,071117,,,D*47
$GPRMC,162549.00,A,3945.27536,N,10459.24937,W,21.514,315.11,071117,,,D*4D
$GPRMC,162550.00,A,3945.27976,N,10459.25511,W,22.162,315.40,071117,,,D*46
$GPRMC,162551.00,A,3945.28431,N,10459.26095,W,23.302,315.25,071117,,,D*4A
$GPRMC,162552.00,A,3945.28892,N,10459.26661,W,23.296,316.04,071117,,,D*4D
$GPRMC,162553.00,A,3945.29358,N,10459.27267,W,23.661,314.79,071117,,,D*47
$GPRMC,162554.00,A,3945.29825,N,10459.27881,W,23.601,314.97,071117,,,D*45
$GPRMC,162555.00,A,3945.30292,N,10459.28489,W,23.561,315.18,071117,,,D*42
$GPRMC,162556.00,A,3945.30763,N,10459.29102,W,23.912,314.12,071117,,,D*4E
$GPRMC,162557.00,A,3945.31225,N,10459.29710,W,23.501,314.57,071117,,,D*43
$GPRMC,162558.00,A,3945.31682,N,10459.30313,W,23.096,314.71,071117,,,D*45
$GPRMC,162559.00,A,3945.32136,N,10459.30894,W,22.910,314.84,071117,,,D*47
$GPRMC,162600.00,A,3945.32585,N,10459.31488,W,22.987,314.17,071117,,,D*40
